"id";"data_hora";"status"
"00MSazWhAAr8vXkemHPg";"2022-05-12 19:12:53";completo
"00mse8nnabFc3fdZI4Gq";"2022-08-11 18:38:17";inicializado
"00mse8nnabFc3fdZI4Gq";"2022-08-11 18:50:10";pagamento_autorizado
"00MSOLkCs3spytvFDMJu";"2022-07-07 11:56:47";inicializado
"00MSOLkCs3spytvFDMJu";"2022-07-07 11:57:41";pagamento_autorizado
"00MSOLkCs3spytvFDMJu";"2022-07-07 13:42:29";etiqueta_postada
"00MSOLkCs3spytvFDMJu";"2022-07-07 13:42:35";completo
"00MuauxIbsA8JWAhQAgY";"2022-06-18 16:18:37";inicializado
"00MuauxIbsA8JWAhQAgY";"2022-06-18 16:28:51";pagamento_autorizado
"00MuauxIbsA8JWAhQAgY";"2022-06-18 17:03:29";etiqueta_postada
"00MuauxIbsA8JWAhQAgY";"2022-06-18 17:03:33";completo
"00MZXcevpmhNlkYsYrGp";"2022-03-17 01:34:53";inicializado
"00MZXcevpmhNlkYsYrGp";"2022-03-17 01:35:54";pagamento_autorizado
"00MZXcevpmhNlkYsYrGp";"2022-03-17 15:25:32";etiqueta_postada
"00MZXcevpmhNlkYsYrGp";"2022-03-17 15:25:49";completo
"00N5adBtbK6okxZIBNMy";"2022-06-19 16:29:11";inicializado
"00N5adBtbK6okxZIBNMy";"2022-06-19 16:30:10";pagamento_autorizado
"00N5adBtbK6okxZIBNMy";"2022-06-29 15:01:32";etiqueta_postada
"00N5adBtbK6okxZIBNMy";"2022-06-29 15:01:41";completo
"00nCCJ8ZDAXFYdLeckEj";"2022-07-03 23:03:48";inicializado
"00nCCJ8ZDAXFYdLeckEj";"2022-07-03 23:08:09";pagamento_autorizado
"00nCCJ8ZDAXFYdLeckEj";"2022-07-04 18:06:28";etiqueta_postada
"00nCCJ8ZDAXFYdLeckEj";"2022-07-04 18:06:36";completo
"00netHcpJVEIyUu5vbvn";"2022-04-08 16:53:17";inicializado
"00netHcpJVEIyUu5vbvn";"2022-04-08 16:54:06";pagamento_autorizado
"00netHcpJVEIyUu5vbvn";"2022-04-08 20:26:34";etiqueta_postada
"00netHcpJVEIyUu5vbvn";"2022-04-08 20:26:53";completo
"00Nfmuzi2du4v0k8TYxn";"2022-01-20 16:58:21";inicializado
"00NL5ePul9NU4ll3W1J8";"2021-12-28 13:49:07";inicializado
"00NL5ePul9NU4ll3W1J8";"2021-12-28 14:03:02";pagamento_autorizado
"00NL5ePul9NU4ll3W1J8";"2021-12-28 15:31:18";etiqueta_postada
"00NL5ePul9NU4ll3W1J8";"2021-12-28 15:31:24";completo
"00nLdy7Q0MMRmVNS4ZrD";"2022-05-09 13:41:44";inicializado
"00nLdy7Q0MMRmVNS4ZrD";"2022-05-09 13:42:32";pagamento_autorizado
"00nLdy7Q0MMRmVNS4ZrD";"2022-05-10 17:54:32";etiqueta_postada
"00nLdy7Q0MMRmVNS4ZrD";"2022-05-10 21:19:42";completo
"00NorgqjnTmkmpv8JCv4";"2022-02-23 20:16:06";inicializado
"00NorgqjnTmkmpv8JCv4";"2022-02-23 20:18:42";pagamento_autorizado
"00NorgqjnTmkmpv8JCv4";"2022-02-24 12:23:32";etiqueta_postada
"00NorgqjnTmkmpv8JCv4";"2022-02-24 12:23:41";completo
"00o3TnRhHE8u2KnA2Uts";"2022-06-01 17:04:36";inicializado
"00O8ZGgFSS46D7hamuEs";"2022-05-06 14:07:12";inicializado
"00O8ZGgFSS46D7hamuEs";"2022-05-06 14:08:44";pagamento_autorizado
"00O8ZGgFSS46D7hamuEs";"2022-05-06 20:29:26";etiqueta_postada
"00O8ZGgFSS46D7hamuEs";"2022-05-06 20:39:22";completo
"00ODkhP9dJ5sSx8JYtmL";"2022-05-16 16:37:55";inicializado
"00ODkhP9dJ5sSx8JYtmL";"2022-05-16 16:38:53";pagamento_autorizado
"00ODkhP9dJ5sSx8JYtmL";"2022-05-17 18:07:28";etiqueta_postada
"00oGR0FYr5Hfd1NQbVnL";"2022-06-21 13:27:10";inicializado
"00oGR0FYr5Hfd1NQbVnL";"2022-06-21 13:27:50";pagamento_autorizado
"00oGR0FYr5Hfd1NQbVnL";"2022-06-21 16:25:31";etiqueta_postada
"00oGR0FYr5Hfd1NQbVnL";"2022-06-21 16:25:52";completo
"00OHXYHoEuYYivaPgpAM";"2022-01-07 19:19:53";inicializado
"00OHXYHoEuYYivaPgpAM";"2022-01-07 19:21:09";pagamento_autorizado
"00OHXYHoEuYYivaPgpAM";"2022-01-07 20:41:14";etiqueta_postada
"00OHXYHoEuYYivaPgpAM";"2022-01-07 20:41:36";completo
"00OOLrqLbko68A6usYBf";"2022-04-12 18:10:07";inicializado
"00OOLrqLbko68A6usYBf";"2022-04-12 18:13:45";pagamento_autorizado
"00OOLrqLbko68A6usYBf";"2022-04-12 21:18:33";etiqueta_postada
"00OOLrqLbko68A6usYBf";"2022-04-12 21:19:02";completo
"00oU9BBmPCrdh4k6xCQS";"2022-07-13 02:47:02";inicializado
"00oU9BBmPCrdh4k6xCQS";"2022-07-13 02:48:04";pagamento_autorizado
"00oU9BBmPCrdh4k6xCQS";"2022-07-13 14:02:31";etiqueta_postada
"00oU9BBmPCrdh4k6xCQS";"2022-07-13 14:02:38";completo
"00OuRTW6tJ3oCiQmfEKM";"2022-07-14 19:44:12";inicializado
"00OuRTW6tJ3oCiQmfEKM";"2022-07-14 19:50:26";pagamento_autorizado
"00oXN2VUxL2ewVa4tE9k";"2022-04-18 17:39:38";inicializado
"00oXN2VUxL2ewVa4tE9k";"2022-04-18 17:40:53";pagamento_autorizado
"00oXN2VUxL2ewVa4tE9k";"2022-04-19 21:01:58";etiqueta_postada
"00oXN2VUxL2ewVa4tE9k";"2022-04-19 22:46:17";completo
"00OznZHfDwwYxOcqRral";"2022-06-14 12:00:10";inicializado
"00OznZHfDwwYxOcqRral";"2022-06-14 12:01:55";pagamento_autorizado
"00OznZHfDwwYxOcqRral";"2022-06-14 19:54:36";etiqueta_postada
"00OznZHfDwwYxOcqRral";"2022-06-14 19:57:19";completo
"00p68b57aGUMsI1mGm8X";"2022-07-20 17:44:39";inicializado
"00p68b57aGUMsI1mGm8X";"2022-07-20 17:45:25";pagamento_autorizado
"00p68b57aGUMsI1mGm8X";"2022-07-21 12:36:35";etiqueta_postada
"00p68b57aGUMsI1mGm8X";"2022-07-21 12:36:37";completo
"00paoyVt8ToDxgkglZnJ";"2022-06-02 18:25:58";inicializado
"00paoyVt8ToDxgkglZnJ";"2022-06-02 18:27:11";pagamento_autorizado
"00paoyVt8ToDxgkglZnJ";"2022-06-02 19:13:31";etiqueta_postada
"00paoyVt8ToDxgkglZnJ";"2022-06-02 19:14:28";completo
"00pB5oIrO8DHAYtinX25";"2022-08-26 19:54:06";inicializado
"00pB5oIrO8DHAYtinX25";"2022-08-26 20:00:03";pagamento_autorizado
"00pbzLzvOuBn90tvE05r";"2022-02-02 13:27:21";inicializado
"00pbzLzvOuBn90tvE05r";"2022-02-02 13:31:14";pagamento_autorizado
"00pbzLzvOuBn90tvE05r";"2022-02-02 18:33:24";etiqueta_postada
"00pbzLzvOuBn90tvE05r";"2022-02-02 18:33:26";completo
"00pg43lG57Fw4zIBrbL9";"2022-05-05 17:01:26";inicializado
"00pg43lG57Fw4zIBrbL9";"2022-05-05 17:08:04";pagamento_autorizado
"00pg43lG57Fw4zIBrbL9";"2022-05-05 19:07:35";etiqueta_postada
"00pg43lG57Fw4zIBrbL9";"2022-05-05 19:08:30";completo
"00pi1E5CSYCXCzgGI6l5";"2022-03-11 09:36:18";inicializado
"00PI1GZfy0xQclav7OEm";"2022-04-08 23:07:40";inicializado
"00PI1GZfy0xQclav7OEm";"2022-04-08 23:15:41";pagamento_autorizado
"00PI1GZfy0xQclav7OEm";"2022-04-09 15:59:30";etiqueta_postada
"00PI1GZfy0xQclav7OEm";"2022-04-09 15:59:36";completo
"00PlruB37L7VXciJoEQR";"2022-03-24 17:52:23";inicializado
"00PmqWsaB9tqeRSwEVPJ";"2022-03-30 17:21:28";inicializado
"00PmqWsaB9tqeRSwEVPJ";"2022-03-30 17:23:50";pagamento_autorizado
"00PmqWsaB9tqeRSwEVPJ";"2022-03-30 18:43:33";etiqueta_postada
"00PmqWsaB9tqeRSwEVPJ";"2022-03-30 18:43:57";completo
"00pQJRBB9sbV5GdnwfMS";"2022-06-13 16:18:40";inicializado
"00pQJRBB9sbV5GdnwfMS";"2022-06-13 16:20:34";pagamento_autorizado
"00pQJRBB9sbV5GdnwfMS";"2022-06-13 16:44:31";etiqueta_postada
"00pQJRBB9sbV5GdnwfMS";"2022-06-13 16:44:33";completo
"00PsLuw0l0YqN7gwQCIP";"2022-07-04 15:48:36";inicializado
"00PsLuw0l0YqN7gwQCIP";"2022-07-04 15:49:55";pagamento_autorizado
"00PsLuw0l0YqN7gwQCIP";"2022-07-04 18:02:03";etiqueta_postada
"00PsLuw0l0YqN7gwQCIP";"2022-07-04 18:02:17";completo
"00PU1kEsUeiIniL92puy";"2022-02-07 17:49:30";inicializado
"00PUqyWwnrhLeDJAMOTK";"2022-05-06 04:07:02";inicializado
"00PUqyWwnrhLeDJAMOTK";"2022-05-06 04:08:17";pagamento_autorizado
"00PvGKVZmjX1xomLCmYq";"2022-07-26 20:45:46";inicializado
"00Q3fbx7qbafZvsvZ7D0";"2022-04-18 12:51:58";inicializado
"00q6VW6eUWz4WngKY6Yi";"2022-06-01 19:23:52";inicializado
"00q6VW6eUWz4WngKY6Yi";"2022-06-01 19:25:22";pagamento_autorizado
"00q6VW6eUWz4WngKY6Yi";"2022-06-01 20:37:35";etiqueta_postada
"00q6VW6eUWz4WngKY6Yi";"2022-06-01 20:38:40";completo
"00Q9liLmdjdzgKVTfUkh";"2022-08-02 10:11:33";inicializado
"00Q9liLmdjdzgKVTfUkh";"2022-08-02 10:15:25";pagamento_autorizado
"00Q9liLmdjdzgKVTfUkh";"2022-08-02 18:50:30";etiqueta_postada
"00Q9liLmdjdzgKVTfUkh";"2022-08-02 18:50:34";completo
"00qaJtoClOQSI8Ou8pZz";"2022-01-12 19:58:05";inicializado
"00qaJtoClOQSI8Ou8pZz";"2022-01-12 19:59:01";pagamento_autorizado
"00qaJtoClOQSI8Ou8pZz";"2022-01-13 18:12:16";etiqueta_postada
"00qaJtoClOQSI8Ou8pZz";"2022-01-13 18:12:17";completo
"00qfDxvvi3CJqd8v13Ll";"2022-06-02 14:54:14";inicializado
"00qfDxvvi3CJqd8v13Ll";"2022-06-02 14:57:15";pagamento_autorizado
"00qfDxvvi3CJqd8v13Ll";"2022-06-02 18:32:29";etiqueta_postada
"00qfDxvvi3CJqd8v13Ll";"2022-06-02 18:32:31";completo
"00qFG5WV5UWjhjlaa3xX";"2022-07-30 13:23:58";inicializado
"00qFG5WV5UWjhjlaa3xX";"2022-07-30 13:38:25";pagamento_autorizado
"00qFG5WV5UWjhjlaa3xX";"2022-08-01 16:56:30";etiqueta_postada
"00qFG5WV5UWjhjlaa3xX";"2022-08-01 16:56:33";completo
"00qIXJ8FxhfSgi3RXtX1";"2022-03-03 21:13:37";inicializado
"00QiXKjkbDjUi2O3Ro8e";"2022-06-15 13:29:09";inicializado
"00QiXKjkbDjUi2O3Ro8e";"2022-06-15 13:34:07";pagamento_autorizado
"00QiXKjkbDjUi2O3Ro8e";"2022-06-15 19:16:35";etiqueta_postada
"00QiXKjkbDjUi2O3Ro8e";"2022-06-15 19:17:22";completo
"00QJXirxJtNgfGNEimaq";"2022-08-15 05:47:58";inicializado
"00QJXirxJtNgfGNEimaq";"2022-08-15 05:49:26";pagamento_autorizado
"00QJXirxJtNgfGNEimaq";"2022-08-15 16:50:27";etiqueta_postada
"00QJXirxJtNgfGNEimaq";"2022-08-15 16:50:39";completo
"00QqZVLiMKHzVqqPUtDX";"2022-03-23 13:02:43";inicializado
"00QqZVLiMKHzVqqPUtDX";"2022-03-23 13:07:25";pagamento_autorizado
"00QqZVLiMKHzVqqPUtDX";"2022-03-23 19:48:38";etiqueta_postada
"00QqZVLiMKHzVqqPUtDX";"2022-03-23 19:48:41";completo
"00QS4WGdqHvkXgGm7ipy";"2022-08-20 23:07:07";inicializado
"00QS4WGdqHvkXgGm7ipy";"2022-08-20 23:07:31";pagamento_autorizado
"00QS4WGdqHvkXgGm7ipy";"2022-08-22 20:56:44";etiqueta_postada
"00QS4WGdqHvkXgGm7ipy";"2022-08-22 20:59:08";completo
"00QxyvF1qUo7IlvO7xmg";"2022-05-06 21:00:30";inicializado
"00qyxjtWD3W2auw3yeFG";"2022-05-24 14:27:29";inicializado
"00qyxjtWD3W2auw3yeFG";"2022-05-24 14:36:08";pagamento_autorizado
"00qyxjtWD3W2auw3yeFG";"2022-05-24 23:03:29";etiqueta_postada
"00QZB80lXDTaZB8VakqT";"2022-06-17 18:28:22";inicializado
"00QZB80lXDTaZB8VakqT";"2022-06-17 18:32:52";pagamento_autorizado
"00QZB80lXDTaZB8VakqT";"2022-06-17 19:18:32";etiqueta_postada
"00QZB80lXDTaZB8VakqT";"2022-06-17 19:19:14";completo
"00r5Puu6iy2GLDAVGc99";"2022-04-28 15:35:27";inicializado
"00r5Puu6iy2GLDAVGc99";"2022-04-28 15:37:50";pagamento_autorizado
"00rC4AVonDxoG2KUKt3H";"2022-05-26 17:02:15";inicializado
"00rC4AVonDxoG2KUKt3H";"2022-05-26 17:02:39";pagamento_autorizado
"00rC4AVonDxoG2KUKt3H";"2022-05-26 21:00:42";etiqueta_postada
"00rC4AVonDxoG2KUKt3H";"2022-05-26 21:01:49";completo
"00rDksWTfh3pWQan6vaP";"2022-05-04 15:30:01";inicializado
"00rDksWTfh3pWQan6vaP";"2022-05-04 15:31:21";pagamento_autorizado
"00rDksWTfh3pWQan6vaP";"2022-05-04 18:28:31";etiqueta_postada
"00rDksWTfh3pWQan6vaP";"2022-05-04 18:28:48";completo
"00rE0VXqvi6Pd9nk6gKv";"2022-05-29 16:57:45";inicializado
"00rE0VXqvi6Pd9nk6gKv";"2022-05-29 17:01:54";pagamento_autorizado
"00rE0VXqvi6Pd9nk6gKv";"2022-05-31 12:11:34";etiqueta_postada
"00rE0VXqvi6Pd9nk6gKv";"2022-05-31 12:12:38";completo
"00RgmbsX6zF1s8ygRUK8";"2022-08-24 13:08:14";inicializado
"00RGqweaDzsApujTmfP1";"2022-07-01 14:58:23";inicializado
"00rH2b8QFk5af90Ei8cK";"2022-01-19 17:42:48";inicializado
"00rH2b8QFk5af90Ei8cK";"2022-01-19 17:44:33";pagamento_autorizado
"00rH2b8QFk5af90Ei8cK";"2022-01-19 18:56:21";etiqueta_postada
"00rH2b8QFk5af90Ei8cK";"2022-01-19 18:56:24";completo
"00RiDldDL1MN75gqldDt";"2022-07-18 12:08:00";inicializado
"00RiDldDL1MN75gqldDt";"2022-07-18 12:10:48";pagamento_autorizado
"00RiDldDL1MN75gqldDt";"2022-07-18 17:31:26";etiqueta_postada
"00RiDldDL1MN75gqldDt";"2022-07-18 17:31:32";completo
"00riEGmKlDgkrxSyb2ZR";"2022-06-28 19:40:21";inicializado
"00riEGmKlDgkrxSyb2ZR";"2022-06-28 19:58:22";pagamento_autorizado
"00Riioi7N1FWb5kJS87s";"2022-04-08 11:05:12";inicializado
"00Riioi7N1FWb5kJS87s";"2022-04-08 11:06:01";pagamento_autorizado
"00Riioi7N1FWb5kJS87s";"2022-04-08 13:14:29";etiqueta_postada
"00Riioi7N1FWb5kJS87s";"2022-04-08 13:14:35";completo
"00rKetBvZABV6f20X7Ah";"2022-05-03 13:44:58";inicializado
"00rKetBvZABV6f20X7Ah";"2022-05-03 13:46:05";pagamento_autorizado
"00rKetBvZABV6f20X7Ah";"2022-05-03 19:08:33";etiqueta_postada
"00rKetBvZABV6f20X7Ah";"2022-05-03 19:08:48";completo
"00ROYlmifg5tE9WMKWA4";"2022-08-01 10:38:26";inicializado
"00ROYlmifg5tE9WMKWA4";"2022-08-01 10:41:57";pagamento_autorizado
"00Rs9rybhcSUQvbEjlMf";"2022-06-20 15:56:42";inicializado
"00Rs9rybhcSUQvbEjlMf";"2022-06-20 15:58:18";pagamento_autorizado
"00Rs9rybhcSUQvbEjlMf";"2022-06-20 19:10:36";etiqueta_postada
"00Rs9rybhcSUQvbEjlMf";"2022-06-20 19:11:09";completo
"00rv7PJyNB835FRNtRJg";"2022-06-06 18:37:33";inicializado
"00rv7PJyNB835FRNtRJg";"2022-06-06 18:39:22";pagamento_autorizado
"00rv7PJyNB835FRNtRJg";"2022-06-06 20:02:36";etiqueta_postada
"00rv7PJyNB835FRNtRJg";"2022-06-06 20:04:09";completo
"00rX5zUOUNpicwi5fP87";"2022-06-02 18:55:16";inicializado
"00ryTQGhybYjILfdSfXw";"2022-05-03 13:36:04";inicializado
"00ryTQGhybYjILfdSfXw";"2022-05-03 13:38:55";pagamento_autorizado
"00ryTQGhybYjILfdSfXw";"2022-05-03 18:59:32";etiqueta_postada
"00ryTQGhybYjILfdSfXw";"2022-05-03 18:59:48";completo
"00RzfELiiuV8FTZEMpoH";"2022-08-01 17:51:09";inicializado
"00RzfELiiuV8FTZEMpoH";"2022-08-01 17:57:04";pagamento_autorizado
"00RzfELiiuV8FTZEMpoH";"2022-08-01 18:44:32";etiqueta_postada
"00RzfELiiuV8FTZEMpoH";"2022-08-01 18:44:46";completo
"00Rzk4XiEEtq7wIIxpXi";"2022-05-24 02:49:33";inicializado
"00Rzk4XiEEtq7wIIxpXi";"2022-05-24 02:50:05";pagamento_autorizado
"00Rzk4XiEEtq7wIIxpXi";"2022-05-25 17:18:32";etiqueta_postada
"00Rzk4XiEEtq7wIIxpXi";"2022-05-25 17:20:32";completo
"00s1cCtu7arPcCkWIZH6";"2021-12-16 13:42:08";inicializado
"00s1cCtu7arPcCkWIZH6";"2021-12-16 13:52:41";pagamento_autorizado
"00s1cCtu7arPcCkWIZH6";"2021-12-16 18:36:19";etiqueta_postada
"00s1cCtu7arPcCkWIZH6";"2021-12-16 18:36:21";completo
"00S8uQFgD8jLttu480aq";"2022-08-10 17:30:44";inicializado
"00S8uQFgD8jLttu480aq";"2022-08-10 17:33:08";pagamento_autorizado
"00S8uQFgD8jLttu480aq";"2022-08-10 18:14:32";etiqueta_postada
"00S8uQFgD8jLttu480aq";"2022-08-10 18:14:38";completo
"00SEdGOKjjLNZtao7rZ5";"2022-05-31 10:23:10";inicializado
"00SHEiZXgc9IHVjp2Ieo";"2022-05-17 19:32:33";inicializado
"00SHEiZXgc9IHVjp2Ieo";"2022-05-17 19:34:04";pagamento_autorizado
"00SHEiZXgc9IHVjp2Ieo";"2022-05-17 20:39:31";etiqueta_postada
"00SHEiZXgc9IHVjp2Ieo";"2022-05-17 20:44:40";completo
"00SKGDgpI3QRp0JUw2FC";"2022-05-22 23:24:51";inicializado
"00SKGDgpI3QRp0JUw2FC";"2022-05-22 23:26:36";pagamento_autorizado
"00SKGDgpI3QRp0JUw2FC";"2022-05-23 18:52:29";etiqueta_postada
"00SKGDgpI3QRp0JUw2FC";"2022-05-23 18:52:55";completo
"00sM0fMOVmJ3A9DA9bDj";"2022-06-03 12:59:24";inicializado
"00sM0fMOVmJ3A9DA9bDj";"2022-06-03 13:01:43";pagamento_autorizado
"00sM0fMOVmJ3A9DA9bDj";"2022-06-03 20:14:41";etiqueta_postada
"00sM0fMOVmJ3A9DA9bDj";"2022-06-03 20:20:16";completo
"00sOK1db7InhT74NZE2C";"2022-05-18 19:05:13";inicializado
"00sOK1db7InhT74NZE2C";"2022-05-18 19:07:45";pagamento_autorizado
"00sOK1db7InhT74NZE2C";"2022-05-18 22:29:30";etiqueta_postada
"00sOK1db7InhT74NZE2C";"2022-05-18 22:30:37";completo
"00sPm4br9P3QbLimAhF2";"2022-07-22 16:34:18";inicializado
"00sTnrJSFhhcM4XSPzo3";"2022-02-24 01:21:02";inicializado
"00sTnrJSFhhcM4XSPzo3";"2022-02-24 01:22:04";pagamento_autorizado
"00SVAO9M214Vt0DIFH0z";"2022-06-09 21:00:18";inicializado
"00SVAO9M214Vt0DIFH0z";"2022-06-09 21:01:37";pagamento_autorizado
"00SVAO9M214Vt0DIFH0z";"2022-06-09 21:43:29";etiqueta_postada
"00SVAO9M214Vt0DIFH0z";"2022-06-09 21:43:32";completo
"00T5jg8e9le93WFA0zhJ";"2022-07-29 15:30:54";inicializado
"00T5jg8e9le93WFA0zhJ";"2022-07-29 15:36:40";pagamento_autorizado
"00T5jg8e9le93WFA0zhJ";"2022-08-01 14:36:31";etiqueta_postada
"00T5jg8e9le93WFA0zhJ";"2022-08-01 14:36:40";completo
"00t6PrAUflVNEyMcrHLC";"2022-04-06 17:24:30";inicializado
"00t6PrAUflVNEyMcrHLC";"2022-04-06 17:25:58";pagamento_autorizado
"00t6PrAUflVNEyMcrHLC";"2022-04-06 19:57:31";etiqueta_postada
"00t6PrAUflVNEyMcrHLC";"2022-04-06 19:57:46";completo
"00thdj0MxgenRLBtVHGB";"2022-05-30 10:15:43";inicializado
"00THgR1vXLnSIhkbV8kT";"2022-07-20 11:18:20";inicializado
"00THgR1vXLnSIhkbV8kT";"2022-07-20 11:20:03";pagamento_autorizado
"00tmrHeMi4GG4RCrP9J0";"2022-03-31 13:44:55";inicializado
"00tmrHeMi4GG4RCrP9J0";"2022-03-31 13:45:37";pagamento_autorizado
"00tmrHeMi4GG4RCrP9J0";"2022-03-31 17:43:31";etiqueta_postada
"00tmrHeMi4GG4RCrP9J0";"2022-03-31 17:43:38";completo
"00tQl3mNPqkeXxierFqg";"2022-07-13 21:12:54";inicializado
"00tQl3mNPqkeXxierFqg";"2022-07-13 21:20:44";pagamento_autorizado
"00tQl3mNPqkeXxierFqg";"2022-07-14 19:07:33";etiqueta_postada
"00tQl3mNPqkeXxierFqg";"2022-07-14 19:07:55";completo
"00TthP7HiHDlutyLvW89";"2022-06-13 14:55:33";inicializado
"00TthP7HiHDlutyLvW89";"2022-06-13 14:56:39";pagamento_autorizado
"00TthP7HiHDlutyLvW89";"2022-06-13 17:47:33";etiqueta_postada
"00TthP7HiHDlutyLvW89";"2022-06-13 17:47:43";completo
"00TWFiXjOBAH77kC8mxe";"2022-03-07 14:19:24";inicializado
"00TWFiXjOBAH77kC8mxe";"2022-03-07 14:39:25";pagamento_autorizado
"00TWFiXjOBAH77kC8mxe";"2022-03-07 17:07:35";etiqueta_postada
"00TWFiXjOBAH77kC8mxe";"2022-03-07 17:07:39";completo
"00TXb5tvfO7MCn1PWlz5";"2022-05-23 19:52:10";inicializado
"00TXb5tvfO7MCn1PWlz5";"2022-05-23 19:55:16";pagamento_autorizado
"00TXb5tvfO7MCn1PWlz5";"2022-05-24 12:39:34";etiqueta_postada
"00TXb5tvfO7MCn1PWlz5";"2022-05-24 12:40:40";completo
"00U0Y2sHSLQD9gzAKzUP";"2022-04-05 17:34:21";inicializado
"00U0Y2sHSLQD9gzAKzUP";"2022-04-05 17:41:18";pagamento_autorizado
"00U0Y2sHSLQD9gzAKzUP";"2022-04-06 14:48:28";etiqueta_postada
"00U0Y2sHSLQD9gzAKzUP";"2022-04-06 15:01:10";completo
"00u14fx0QqMj3gEvOVxw";"2022-03-29 16:59:30";inicializado
"00u14fx0QqMj3gEvOVxw";"2022-03-29 17:00:37";pagamento_autorizado
"00u14fx0QqMj3gEvOVxw";"2022-04-04 13:51:32";etiqueta_postada
"00u14fx0QqMj3gEvOVxw";"2022-04-04 13:51:48";completo
"00U4Zkp2m3mhQh5GHPMl";"2022-03-21 19:25:15";inicializado
"00U4Zkp2m3mhQh5GHPMl";"2022-03-21 19:26:31";pagamento_autorizado
"00U4Zkp2m3mhQh5GHPMl";"2022-03-21 22:53:32";etiqueta_postada
"00U4Zkp2m3mhQh5GHPMl";"2022-03-21 22:53:34";completo
"00U8BZbJ7s9zIBiujRWU";"2022-05-20 17:04:03";inicializado
"00U8BZbJ7s9zIBiujRWU";"2022-05-20 17:04:51";pagamento_autorizado
"00U8BZbJ7s9zIBiujRWU";"2022-05-20 21:39:25";etiqueta_postada
"00U8BZbJ7s9zIBiujRWU";"2022-05-20 21:40:27";completo
"00uDLqXfy8qk1kwUlRLo";"2022-01-26 17:39:41";inicializado
"00uDLqXfy8qk1kwUlRLo";"2022-01-26 17:41:28";pagamento_autorizado
"00uDLqXfy8qk1kwUlRLo";"2022-01-26 18:17:22";etiqueta_postada
"00uDLqXfy8qk1kwUlRLo";"2022-01-26 18:17:31";completo
"00uDY6ouYvFk4VF5MSal";"2022-03-06 22:56:09";inicializado
"00uDY6ouYvFk4VF5MSal";"2022-03-06 22:57:37";pagamento_autorizado
"00uDY6ouYvFk4VF5MSal";"2022-03-07 14:36:34";etiqueta_postada
"00uDY6ouYvFk4VF5MSal";"2022-03-07 14:36:36";completo
"00ugkFNVFbJIEHZtHEJU";"2022-08-01 17:55:02";inicializado
"00ugkFNVFbJIEHZtHEJU";"2022-08-01 17:56:12";pagamento_autorizado
"00ugkFNVFbJIEHZtHEJU";"2022-08-01 19:30:26";etiqueta_postada
"00ugkFNVFbJIEHZtHEJU";"2022-08-01 19:30:48";completo
"00UHpa2rrLxmACYnVbQN";"2022-08-24 00:17:00";inicializado
"00UHpa2rrLxmACYnVbQN";"2022-08-24 00:22:04";pagamento_autorizado
